 6.206201e-01  9.516893e-01   1.280019e+00    
 2.473276e-01  3.527020e-01   3.757210e-01    
 4.906444e-01  4.092743e-01   9.270512e-01    
 6.109435e-01  7.116847e-02   6.285606e-01    
 6.083837e-01  1.750202e-01   1.242055e+00    
 2.459599e-01  5.873582e-01   1.012107e+00    
 4.647789e-01  5.414189e-01   1.884653e+00    
 3.417591e-01  4.018043e-01   6.153759e-01    
 4.115680e-01  2.859392e-01   7.882552e-01    
 5.030145e-01  7.219798e-01   6.124171e-01    
 1.121637e-01  4.432900e-01   9.335251e-01    
 1.466888e-02  6.640519e-01   1.448123e+00    
 2.816336e-01  2.618187e-01   1.416943e+00    
 7.838590e-01  9.861578e-01   9.466854e-01    
 9.028188e-01  4.510588e-01   1.609034e+00    
 8.288645e-01  1.662701e-01   7.878120e-01    
 5.207575e-01  7.181240e-01   1.138379e+00    
 4.608062e-01  4.453071e-01   1.754892e-01    
 4.434832e-01  3.662998e-01   6.050676e-01    
 8.518447e-01  7.594794e-01   1.899519e+00    
 5.579385e-01  1.423302e-02   1.192354e+00    
 8.162057e-01  9.770924e-01   4.438162e-01    
 7.036837e-01  5.220609e-01   1.865794e+00    
 7.133544e-01  2.280389e-01   8.992842e-01    
 1.721997e-01  9.688201e-01   7.114322e-01    
 4.904683e-02  7.553386e-01   1.789626e+00    
 2.861497e-01  2.512005e-01   1.865472e+00    
 1.309825e-01  9.408195e-01   1.403706e+00    
 8.476765e-01  2.092716e-01   9.101834e-01    
 8.107373e-02  8.511224e-01   1.124097e+00    
 3.192963e-01  3.748993e-01   1.735591e+00    
 3.721762e-01  7.369006e-02   3.996760e-01    
 4.949328e-02  5.667098e-01   2.438495e-01    
 5.221118e-01  1.170602e-01   1.539837e+00    
 3.750558e-01  8.233872e-01   9.327229e-02    
 5.979133e-01  9.491504e-01   5.775953e-01    
 8.888326e-01  1.015855e-01   1.306290e-01    
 2.342997e-01  9.330984e-01   1.262558e-01    
 2.642177e-01  9.995317e-01   4.239759e-01    
 4.984098e-01  2.904883e-01   1.345509e+00    
 9.579911e-01  7.665515e-01   1.332247e+00    
 1.309448e-01  9.541302e-02   2.972867e-02    
 2.881933e-01  8.167312e-01   1.970967e+00    
 1.736269e-02  8.193929e-01   1.242277e+00    
 5.602220e-01  2.440315e-01   1.644015e+00    
 2.632119e-01  7.536345e-01   1.319290e+00    
 2.140629e-01  6.021169e-01   1.209874e+00    
 6.595015e-01  1.833636e-01   1.273094e+00    
 1.703091e-01  5.396011e-01   1.246788e+00    
 6.858900e-01  6.773460e-01   1.753660e+00    
 1.289050e-02  3.104022e-01   1.558158e+00    
 3.072961e-01  9.266783e-01   1.357440e+00    
 7.432149e-02  7.066919e-02   2.386093e-02    
 2.271537e-01  5.162520e-01   9.164084e-01    
 7.032033e-01  5.824839e-01   1.018412e+00    
 7.428961e-02  1.932363e-01   7.592083e-01    
 2.764347e-01  7.708818e-01   6.278600e-01    
 6.381932e-01  9.865669e-01   1.005752e+00    
 9.477034e-01  8.280258e-01   1.835114e+00    
 1.130798e-01  8.121259e-01   1.816525e+00    
 1.563761e-01  1.221188e-01   1.525333e+00    
 7.218003e-01  6.516398e-01   1.508045e+00    
 6.631620e-01  8.834935e-01   5.443149e-01    
 4.194327e-01  2.129937e-01   7.119993e-02    
 8.116370e-02  8.505668e-01   6.804069e-01    
 4.661550e-01  9.137632e-01   4.571534e-01    
 8.620449e-01  6.566185e-01   1.782366e+00    
 4.881435e-01  9.926456e-01   7.466519e-01    
 5.313783e-01  1.813163e-01   1.003889e+00    
 4.221948e-01  6.604274e-01   1.347306e+00    
 9.573302e-01  1.918657e-01   2.224329e-01    
 5.650539e-01  9.691663e-01   4.748774e-02    
 8.702158e-01  2.687659e-02   1.039057e+00    
 1.922914e-01  7.156890e-01   5.013456e-01    
 9.338648e-01  1.371893e-01   1.043245e+00    
 8.952017e-01  9.423873e-01   6.701668e-01    
 4.373638e-01  4.711559e-01   2.986207e-01    
 1.358644e-01  5.324982e-01   1.451579e+00    
 3.987031e-01  3.584185e-01   5.705588e-01    
 8.686352e-01  6.264127e-01   4.823446e-01    
 9.780817e-01  6.405008e-01   4.596973e-01    
 6.813352e-01  6.658234e-01   2.694359e-01    
 2.249329e-02  2.621994e-01   2.330303e-01    
 6.931824e-02  8.529305e-01   3.606613e-01    
 3.241856e-02  7.339263e-01   1.073034e+00    
 2.760297e-01  3.684582e-01   2.577261e-02    
 8.892061e-01  8.660206e-01   5.084939e-01    
 5.694806e-01  1.592648e-01   1.188729e+00    
 3.311001e-01  6.586127e-01   1.727268e+00    
 5.676233e-01  9.804813e-01   1.583663e+00    
 1.525936e-01  8.330272e-01   3.837265e-01    
 6.389866e-01  6.690001e-01   1.544176e+00    
 3.798177e-01  4.415855e-01   9.661200e-01    
 6.081057e-01  1.759956e-01   4.051122e-03    
 7.902240e-01  5.136085e-01   4.264588e-01    
 1.034498e-01  1.573367e-01   8.150300e-01    
 4.077570e-01  5.269269e-02   1.883630e+00    
 1.499717e-01  3.843740e-01   6.221171e-01    
 1.685344e-01  8.966481e-01   6.454489e-01    
 7.339963e-01  4.109042e-01   7.995877e-01    
 5.055222e-01  1.693059e-01   1.049491e+00    
 6.412027e-01  1.619748e-02   1.673703e+00    
 8.034622e-01  6.977848e-01   9.237756e-01    
 8.261262e-02  8.207170e-01   3.860400e-01    
 4.453547e-01  1.295783e-02   6.174836e-01    
 8.753510e-01  8.352594e-01   6.661901e-01    
 8.807053e-01  4.796868e-01   1.121633e+00    
 6.159087e-01  6.618990e-01   1.233266e+00    
 6.851400e-01  5.101530e-01   1.427922e+00    
 5.152079e-01  6.058658e-01   1.933405e+00    
 8.221174e-01  3.177507e-01   1.175394e+00    
 1.302017e-01  2.543543e-01   1.606062e+00    
 6.678459e-01  1.362635e-02   1.123159e+00    
 4.545609e-01  9.049492e-01   5.643177e-01    
 6.503435e-02  4.765919e-01   1.967424e+00    
 9.223496e-01  5.611963e-01   1.304649e+00    
 7.726796e-01  1.061758e-01   2.146731e-03    
 5.417638e-01  6.857792e-03   9.026753e-01    
 1.956621e-01  7.871431e-01   1.237125e+00    
 1.552096e-02  8.908540e-01   1.523406e+00    
 9.070350e-01  7.585686e-01   7.614599e-01    
 3.311108e-01  5.040784e-01   1.129137e+00    
 7.671974e-01  7.798678e-01   9.681958e-01    
 8.022132e-01  4.710122e-01   4.055178e-01    
 5.796149e-01  6.665003e-01   1.353531e+00    
 9.425112e-01  7.701485e-01   1.474809e+00    
 8.662623e-01  9.909483e-01   1.007855e+00    
 6.290856e-01  7.926103e-01   8.972984e-01    
 5.243571e-01  1.714732e-01   2.613315e-01    
 2.187811e-01  1.054805e-01   2.828517e-01    
 4.569683e-01  7.881330e-01   5.621280e-01    
 2.247867e-01  9.088747e-01   1.465769e-02    
 5.887393e-01  5.421179e-01   1.307048e+00    
 3.134350e-01  2.311588e-01   8.321277e-01    
 2.987988e-01  6.724364e-01   1.876515e+00    
 3.431477e-01  5.629626e-01   2.377771e-01    
 1.690213e-01  2.788954e-01   1.113629e+00    
 4.855892e-01  9.522232e-01   4.638417e-01    
 4.786584e-01  5.265224e-01   1.585442e+00    
 1.930077e-01  9.096004e-01   1.844393e+00    
 1.326637e-02  7.675496e-01   1.894685e+00    
 8.133055e-01  9.238298e-01   3.979945e-01    
 6.742716e-01  9.271031e-01   6.876332e-01    
 5.944929e-01  6.154870e-01   6.748150e-03    
 9.820126e-01  8.995131e-01   1.385515e+00    
 4.396537e-01  7.010229e-01   1.219430e+00    
 2.998857e-01  8.560372e-01   2.241443e-01    
 2.915604e-01  9.744673e-02   7.948959e-01    
 3.333127e-01  9.442347e-01   1.677111e+00    
 2.584274e-01  4.289813e-02   1.176958e-02    
 5.744180e-01  7.439020e-01   1.613662e+00    
 6.375706e-01  2.512713e-01   2.886409e-01    
 6.515511e-01  9.460869e-01   1.631774e+00    
 9.302471e-01  3.099414e-01   5.376342e-01    
 5.364510e-01  1.632783e-01   4.219760e-01    
 2.168121e-01  6.517898e-01   1.055524e-01    
 2.292903e-01  6.674321e-01   6.218674e-01    
 3.066329e-01  7.206799e-01   1.908813e+00    
 1.311384e-01  6.827681e-02   2.504545e-01    
 1.661534e-01  9.114175e-01   2.725205e-01    
 6.169954e-01  2.689816e-01   4.413281e-01    
 7.129010e-01  5.489964e-01   1.882697e+00    
 3.298648e-01  7.044863e-01   1.886851e+00    
 5.815943e-01  8.801542e-01   1.499223e+00    
 3.796173e-01  7.255613e-01   3.255964e-01    
 9.562046e-01  1.962288e-01   1.552385e+00    
 6.132957e-01  1.622802e-01   6.210811e-02    
 2.886288e-01  9.710643e-01   1.900999e+00    
 2.280478e-01  9.585261e-01   1.359717e+00    
 5.496921e-02  5.998413e-01   7.862920e-01    
 2.153662e-01  1.823996e-01   1.535080e-01    
 7.423696e-03  7.887830e-01   3.557526e-02    
 8.779415e-01  3.525418e-01   1.444280e+00    
 9.684508e-01  1.556680e-01   3.259111e-01    
 3.133974e-01  2.938155e-02   7.152502e-01    
 2.719040e-02  7.936670e-01   1.998462e+00    
 1.102385e-01  6.226012e-01   2.651437e-01    
 3.100298e-01  1.347877e-01   4.466526e-01    
 3.965468e-01  1.351435e-01   4.821174e-01    
 9.275161e-01  3.911009e-01   1.022526e+00    
 9.289612e-02  2.169891e-02   3.190697e-01    
 8.445159e-01  8.791535e-01   3.739791e-01    
 9.913049e-01  7.120298e-01   1.742729e+00    
 4.796312e-01  4.960049e-01   5.750637e-01    
 6.094145e-02  2.624677e-01   3.725220e-01    
 9.170898e-01  1.232787e-01   2.689077e-02    
 3.696907e-01  6.986411e-01   1.778694e+00    
 5.937705e-01  1.566909e-01   6.333788e-01    
 2.333955e-01  8.422064e-03   7.938076e-01    
 6.498681e-01  8.500061e-02   1.537619e+00    
 9.697017e-01  7.147972e-01   1.563924e+00    
 2.375651e-01  1.957308e-01   5.264278e-01    
 7.137851e-01  9.775997e-01   1.274244e+00    
 5.459242e-01  8.480572e-01   1.604195e+00    
 6.683064e-01  6.709826e-01   1.641287e+00    
 9.704724e-01  4.869250e-01   1.634937e+00    
 6.415712e-01  3.063494e-01   1.321864e+00    
 3.580171e-01  9.381994e-01   9.753339e-01    
 9.099036e-02  6.738341e-01   1.029761e+00    
 2.215793e-01  7.250094e-01   1.364932e-01    
 9.641243e-01  2.076566e-01   3.222365e-01    
 6.382214e-01  2.281729e-04   6.712659e-01    
 2.750998e-01  4.452752e-02   1.877930e-01    
 4.099974e-01  8.168923e-01   1.741034e+00    
 2.255512e-02  7.271770e-01   1.696019e+00    
 7.286002e-01  9.550986e-01   1.312702e+00    
 7.423051e-01  3.449660e-01   1.768044e+00    
 3.472441e-01  5.947668e-02   1.436829e+00    
 9.582143e-01  1.568349e-01   8.327062e-01    
 9.403487e-02  4.499465e-01   1.738305e+00    
 3.916172e-01  2.527837e-01   7.087639e-01    
 7.429780e-01  6.508320e-01   1.879586e+00    
 8.327991e-01  4.699779e-01   1.259731e+00    
 5.818785e-02  5.421874e-01   9.114519e-01    
 8.630869e-01  8.551970e-01   9.445114e-01    
 7.869244e-01  6.559821e-01   7.977920e-05    
 1.312372e-01  4.948748e-01   7.666631e-02    
 2.274358e-01  3.278830e-01   1.798938e+00    
 3.137305e-01  2.516760e-01   8.659783e-01    
 8.423822e-01  1.844890e-01   1.016358e+00    
 4.522397e-01  3.255844e-01   7.601526e-01    
 8.864800e-01  7.612608e-01   1.767533e+00    
 4.574063e-01  7.992023e-01   2.681542e-01    
 6.531369e-02  3.751447e-01   7.470459e-01    
 4.840224e-01  9.694592e-01   6.841222e-01    
 2.526893e-01  5.848869e-01   1.047407e+00    
 1.634190e-01  4.863981e-01   9.921215e-01    
 8.431941e-01  8.061982e-01   1.715571e+00    
 6.097541e-01  5.657304e-01   1.223797e+00    
 1.029765e-01  1.583159e-01   8.272997e-01    
 5.604104e-01  2.686773e-01   1.568508e+00    
 3.878708e-01  3.098362e-02   1.171004e+00    
 5.585585e-01  2.006956e-01   1.748438e-01    
 9.332299e-01  2.593800e-01   4.083428e-01    
 4.920844e-02  6.061609e-01   1.092697e+00    
 9.583744e-02  6.369956e-01   8.858967e-01    
 6.638196e-02  3.742926e-01   4.982054e-01    
 9.248753e-01  6.294993e-01   1.756618e+00    
 6.416744e-01  7.983906e-01   8.700521e-01    
 9.811403e-01  9.595780e-02   1.054965e+00    
 5.456458e-01  2.843428e-01   7.416053e-01    
 6.469260e-02  5.448091e-01   1.672751e+00    
 1.453220e-01  1.715203e-01   1.360944e-01    
 8.240115e-01  1.339708e-01   1.769573e+00    
 5.147374e-01  9.636356e-01   2.409893e-01    
 4.828988e-02  3.801520e-01   8.255824e-01    
 4.013913e-01  4.209971e-01   7.539074e-01    
 9.073365e-01  6.701621e-01   1.923677e+00    
 1.629793e-01  7.486494e-01   7.481314e-01    
 4.542365e-01  3.856070e-02   1.124864e+00    
 3.723121e-01  7.927837e-01   1.590462e+00    
 3.829145e-01  2.527898e-01   6.858557e-01    
 9.678045e-01  4.798084e-01   7.366551e-01    
 7.645672e-01  3.771490e-01   1.800612e+00    
 1.834321e-01  3.683173e-01   1.834914e+00    
 5.159161e-01  9.030726e-02   1.470623e+00    
 4.712162e-03  6.031231e-01   1.913733e+00    
 3.974319e-01  7.315508e-01   1.369278e+00    
 9.785030e-01  2.037852e-01   1.186606e+00    
 9.515625e-01  2.602724e-01   1.029355e+00    
 6.363319e-01  4.009591e-01   9.732226e-01    
 7.504581e-01  1.261967e-01   8.612496e-02    
 3.709393e-01  6.933021e-01   1.871650e+00    
 4.775756e-01  1.291001e-01   9.676624e-01    
 9.455972e-01  3.677441e-01   6.569711e-01    
 7.728755e-01  2.972740e-01   3.557087e-01    
 6.907992e-01  2.639449e-01   9.154781e-01    
 8.436924e-01  8.814987e-01   1.400040e+00    
 7.556910e-01  9.745148e-01   8.043054e-01    
 1.312786e-01  7.247339e-01   1.799036e+00    
 1.707013e-01  4.302869e-02   9.583184e-01    
 9.393628e-02  6.500498e-01   1.904555e+00    
 4.577127e-01  5.368806e-01   1.329743e-01    
 4.938701e-01  4.175410e-01   5.845141e-01    
 2.896639e-01  7.538460e-01   1.935914e-01    
 7.691701e-02  7.209150e-01   1.529823e+00    
 6.579449e-01  8.104085e-01   7.484862e-01    
 3.062315e-01  3.706996e-01   1.413494e+00    
 1.683663e-01  8.137210e-01   9.324566e-01    
 7.222857e-01  9.948689e-01   7.250060e-01    
 7.308281e-01  6.496674e-01   1.362678e+00    
 7.611920e-03  6.541493e-01   1.890470e+00    
 6.132710e-01  7.829280e-01   6.306974e-03    
 7.969578e-01  6.418167e-01   3.569572e-01    
 5.294007e-01  2.187435e-01   1.096105e+00    
 5.823736e-02  5.875871e-01   8.322071e-01    
 1.864452e-01  6.391072e-02   1.495656e-01    
 3.100375e-01  9.440849e-01   1.961453e+00    
 5.551155e-01  9.885256e-01   1.383120e+00    
 2.416609e-01  8.098137e-01   1.869023e+00    
 1.288035e-01  6.868269e-01   5.944899e-01    
 6.472208e-01  4.637588e-01   1.845579e+00    
 2.417219e-01  6.601565e-01   6.645740e-01    
 4.767530e-01  4.687733e-01   1.411858e+00    
 2.399494e-01  7.172026e-01   1.730393e+00    
 4.109897e-01  4.247872e-01   1.908573e+00    
 8.814186e-01  6.985877e-01   6.108023e-01    
 8.293261e-01  9.706046e-01   6.002054e-01    
 9.980622e-01  4.407484e-01   1.245381e-02    
 2.919011e-01  6.918785e-01   9.856985e-01    
 8.347763e-02  1.957871e-01   1.955189e+00    
 3.661987e-01  1.394324e-01   2.951105e-02    
 6.406412e-01  7.377220e-01   5.351460e-02    
 1.021526e-01  8.933302e-01   1.527753e+00    
 5.826645e-01  6.854303e-01   1.934267e+00    
 5.503444e-01  7.771968e-01   1.220701e+00    
 9.885934e-01  4.826223e-02   1.970778e+00    
 2.047362e-01  9.124772e-01   1.331092e+00    
 4.623214e-01  4.833325e-02   9.208783e-01    
 7.999506e-01  2.894331e-01   1.390205e+00    
 2.592789e-01  7.132297e-01   1.440739e+00    
 7.332767e-01  6.223308e-01   1.979559e+00    
 1.523778e-01  2.033226e-01   1.638633e+00    
 5.843536e-02  5.385068e-01   3.803066e-01    
 5.994808e-01  2.922580e-01   1.825754e-01    
 5.067673e-01  8.841323e-01   1.231136e+00    
 4.639211e-02  9.519243e-01   3.380608e-01    
 8.266710e-01  6.113769e-01   1.694599e+00    
 1.141231e-01  6.492198e-01   2.296301e-01    
 4.734122e-01  6.831810e-01   2.665972e-01    
 4.640782e-01  7.125001e-02   1.162437e+00    
 5.659789e-01  2.552622e-01   4.769883e-01    
 1.595378e-02  3.847447e-01   1.514600e+00    
 5.751600e-01  4.080855e-01   3.914163e-01    
 5.121743e-01  7.133457e-01   1.734771e+00    
 7.418054e-01  9.948325e-01   1.733496e+00    
 4.858128e-01  9.033054e-01   4.062897e-02    
 6.367875e-01  9.440557e-01   8.156031e-02    
 2.856716e-01  6.772538e-01   1.172357e+00    
 6.496962e-02  8.792118e-01   9.758186e-01    
 8.914756e-01  7.622947e-01   1.310610e+00    
 9.714815e-01  1.711391e-01   2.719303e-01    
 7.552107e-01  3.132170e-01   9.265048e-01    
 3.394342e-01  9.621832e-03   6.676029e-01    
 2.468233e-01  9.940609e-01   1.811134e+00    
 3.497683e-01  2.781155e-01   1.858473e-01    
 2.405303e-01  9.016466e-01   6.484918e-01    
 5.727033e-01  1.850651e-01   1.475820e+00    
 1.117564e-01  3.837517e-01   1.724729e+00    
 8.570829e-01  8.193637e-01   4.913901e-01    
 8.975883e-01  6.041235e-01   2.794627e-01    
 1.613013e-01  8.831528e-01   1.957170e+00    
 6.013176e-01  3.618060e-01   4.628076e-01    
 4.497305e-01  6.431015e-01   4.904350e-01    
 4.680136e-01  4.974318e-01   1.499299e-01    
 7.665948e-01  4.536724e-02   3.302252e-01    
 7.771986e-01  2.083485e-01   5.035524e-01    
 3.965238e-01  4.806878e-01   1.018581e+00    
 6.247965e-01  6.255474e-01   1.982334e+00    
 3.592220e-01  2.759911e-01   1.356233e+00    
 5.087627e-01  2.768597e-01   1.157682e+00    
 8.228355e-01  9.414545e-01   8.886348e-01    
 4.232291e-01  9.961977e-01   1.228236e+00    
 9.440661e-01  9.120818e-01   1.629954e+00    
 6.896369e-01  3.086540e-01   1.116393e+00    
 6.367576e-01  7.690811e-01   1.080620e-01    
 1.148313e-01  8.459905e-01   3.447666e-01    
 3.698298e-02  3.125545e-01   1.634561e+00    
 2.346367e-01  5.874414e-01   1.848369e+00    
 3.300492e-01  2.055409e-01   7.289743e-01    
 9.757147e-01  7.168941e-01   1.286619e+00    
 7.825673e-01  4.664818e-01   4.645545e-01    
 3.178790e-01  7.887919e-01   1.268886e+00    
 6.597828e-01  5.375835e-01   1.838433e+00    
 7.805060e-01  3.267095e-01   1.477496e+00    
 4.377339e-01  5.917965e-01   2.290184e-01    
 3.191656e-01  6.218534e-01   1.789107e+00    
 9.635861e-01  2.006348e-02   2.213037e-01    
 4.030201e-01  9.719507e-02   5.860979e-01    
 6.787076e-01  9.797917e-01   7.988672e-01    
 8.208843e-01  1.316193e-01   1.689782e+00    
 2.327267e-01  6.715461e-02   6.629043e-01    
 5.752345e-01  1.368193e-01   1.735595e+00    
 3.292662e-01  4.880019e-01   8.630735e-01    
 2.605416e-01  9.830028e-01   1.931396e+00    
 9.485173e-01  4.517224e-01   6.633860e-01    
 7.759466e-03  1.658400e-01   1.656334e+00    
 6.434007e-01  3.222752e-01   5.273913e-02    
 3.554429e-01  7.438845e-01   5.973276e-01    
 1.812232e-01  4.151917e-01   1.734680e+00    
 6.249398e-01  5.520229e-02   8.081858e-01    
 3.019602e-01  1.523197e-01   6.183364e-01    
 3.258291e-03  4.374089e-01   1.352823e+00    
 8.229130e-01  7.558453e-01   3.252778e-01    
 5.520431e-01  5.250937e-01   1.838711e+00    
 4.419070e-01  4.480234e-02   1.929167e+00    
 1.346242e-02  5.520235e-01   1.868599e+00    
 8.986089e-01  6.179897e-01   1.399849e+00    
 9.390950e-01  4.520841e-01   3.533436e-01    
 6.167652e-01  5.183802e-01   7.289861e-01    
 7.733097e-01  8.282770e-01   6.367802e-01    
 5.959796e-01  7.818180e-01   6.718470e-02    
 8.569775e-01  6.826110e-01   1.603701e+00    
 9.176971e-01  3.881099e-01   9.439619e-01    
 8.805834e-02  9.251054e-01   1.356960e+00    
 6.410323e-01  9.959078e-01   9.990848e-01    
 4.300516e-01  8.291686e-01   2.333921e-01    
 5.986843e-01  2.212246e-01   7.973538e-01    
 3.011523e-01  6.335440e-01   1.889967e+00    
 5.870809e-03  8.165989e-01   1.381771e+00    
 9.809848e-01  6.973964e-02   8.990951e-02    
 7.399537e-01  8.191217e-01   5.216811e-01    
 7.040127e-01  2.964757e-01   1.645820e-01    
 8.753836e-01  7.745165e-02   1.481969e+00    
 1.250701e-01  4.437129e-01   1.184966e+00    
 6.363480e-01  5.327348e-01   4.174331e-01    
 6.737281e-01  2.419085e-01   1.441059e+00    
 3.999640e-01  3.940360e-01   8.230045e-01    
 1.497437e-01  8.782329e-01   4.351159e-02    
 9.238327e-01  6.326174e-01   1.338316e-01    
 6.326726e-01  7.537441e-01   1.539326e+00    
 8.080360e-01  5.433339e-01   9.701682e-01    
 4.412193e-01  6.264986e-01   1.555663e-01    
